ID,Rating,Total Ratings,Comments,Kickstarter,Rating Only,Comment Only
33150,1,2,1,0,1,1
36708,10,28,7,0,21,7
36708,9,56,14,0,42,14
36708,8,257,59,0,198,59
36708,7,232,55,0,177,55
36708,6,185,39,0,146,39
36708,5,55,19,0,36,19
36708,4,27,11,0,16,11
36708,3,9,4,0,5,4
171726,10,87,34,8,53,26
171726,9,166,35,5,131,30
171726,8,312,66,6,246,60
171726,7,140,19,3,121,16
171726,6,94,21,1,73,20
171726,5,23,5,0,18,5
171726,4,16,3,0,13,3
171726,3,4,1,0,3,1
171726,2,8,2,0,6,2
171726,1,8,4,2,4,2
2322,10,8,3,0,5,3
2322,9,11,3,0,8,3
2322,8,46,9,0,37,9
2322,7,96,19,0,77,19
2322,6,294,49,0,245,49
2322,5,175,33,0,142,33
2322,4,128,29,0,99,29
2322,3,56,12,0,44,12
2322,2,36,11,0,25,11
2322,1,6,2,0,4,2
255692,10,66,10,0,56,10
255692,9,150,29,0,121,29
255692,8,376,69,0,307,69
255692,7,176,37,0,139,37
255692,6,74,14,0,60,14
255692,5,21,7,0,14,7
255692,4,2,1,0,1,1
255692,3,3,1,0,2,1
28829,10,22,6,0,16,6
28829,9,54,17,0,37,17
28829,8,245,66,0,179,66
28829,7,259,62,0,197,62
28829,6,177,48,0,129,48
28829,5,59,17,0,42,17
28829,4,28,10,0,18,10
28829,3,7,3,0,4,3
28829,2,2,1,0,1,1
1245,9,4,1,0,3,1
1245,8,57,12,0,45,12
1245,7,161,30,0,131,30
1245,6,342,53,0,289,53
1245,5,174,26,0,148,26
1245,4,78,18,0,60,18
1245,3,23,6,0,17,6
1245,2,13,3,0,10,3
1245,1,1,1,0,0,1
26884,10,8,5,0,3,5
26884,9,11,5,0,6,5
26884,8,75,32,0,43,32
26884,7,136,51,0,85,51
26884,6,297,94,0,203,94
26884,5,173,64,0,109,64
26884,4,84,34,0,50,34
26884,3,41,18,0,23,18
26884,2,24,13,0,11,13
26884,1,6,3,0,3,3
166158,9,36,6,0,30,6
166158,8,159,15,0,144,15
166158,7,257,32,0,225,32
166158,6,251,26,0,225,26
166158,5,82,14,0,68,14
166158,4,35,5,0,30,5
166158,3,13,4,0,9,4
166158,2,9,2,0,7,2
41749,10,25,9,0,16,9
41749,9,88,27,0,61,27
41749,8,357,98,0,259,98
41749,7,229,51,0,178,51
41749,6,125,30,0,95,30
41749,5,12,4,0,8,4
41749,4,13,6,0,7,6
41749,3,4,1,0,3,1
109764,10,7,1,0,6,1
109764,8,113,20,0,93,20
109764,7,206,43,0,163,43
109764,6,310,62,0,248,62
109764,5,107,27,0,80,27
109764,4,63,20,0,43,20
109764,3,31,9,0,22,9
109764,2,11,5,0,6,5
172971,10,16,3,0,13,3
172971,9,35,8,0,27,8
172971,8,176,41,0,135,41
172971,7,242,38,0,204,38
172971,6,257,33,0,224,33
172971,5,60,10,0,50,10
172971,4,38,4,0,34,4
172971,3,19,1,0,18,1
172971,2,10,3,0,7,3
18243,10,17,7,0,10,7
18243,9,26,13,0,13,13
18243,8,152,55,0,97,55
18243,7,238,80,0,158,80
18243,6,228,97,0,131,97
18243,5,84,32,0,52,32
18243,4,59,32,0,27,32
18243,3,32,17,0,15,17
18243,2,16,9,0,7,9
18243,1,2,1,0,1,1
238638,10,24,5,0,19,5
238638,9,125,15,0,110,15
238638,8,368,56,0,312,56
238638,7,178,21,0,157,21
238638,6,113,24,0,89,24
238638,5,29,10,0,19,10
238638,4,13,3,0,10,3
238638,3,4,1,0,3,1
238638,2,1,1,0,0,1
238638,1,1,1,0,0,1
191982,10,8,1,0,7,1
191982,9,15,1,0,14,1
191982,8,117,20,0,97,20
191982,7,222,34,0,188,34
191982,6,287,46,0,241,46
191982,5,111,19,0,92,19
191982,4,49,9,0,40,9
191982,3,30,4,0,26,4
191982,2,12,3,0,9,3
191982,1,3,1,0,2,1
38318,10,57,13,0,44,13
38318,9,44,10,0,34,10
38318,8,131,42,0,89,42
38318,7,154,39,0,115,39
38318,6,225,52,0,173,52
38318,5,138,38,0,100,38
38318,4,46,14,1,32,13
38318,3,22,9,0,13,9
38318,2,14,6,0,8,6
38318,1,22,11,0,11,11
144325,10,37,5,0,32,5
144325,9,45,3,0,42,3
144325,8,144,12,0,132,12
144325,7,195,11,0,184,11
144325,6,231,28,0,203,28
144325,5,107,15,0,92,15
144325,4,61,14,0,47,14
144325,3,19,5,0,14,5
144325,2,10,2,0,8,2
144325,1,4,1,0,3,1
122588,10,49,6,0,43,6
122588,9,79,15,0,64,15
122588,8,283,43,0,240,43
122588,7,226,21,0,205,21
122588,6,150,28,0,122,28
122588,5,40,10,0,30,10
122588,4,20,6,0,14,6
11618,10,1,1,0,0,1
11618,9,12,5,0,7,5
11618,8,23,4,0,19,4
11618,7,87,23,0,64,23
11618,6,281,84,0,197,84
11618,5,248,78,0,170,78
11618,4,120,36,0,84,36
11618,3,59,23,0,36,23
11618,2,19,4,0,15,4
11618,1,3,1,0,2,1
98918,10,47,16,0,31,16
98918,9,105,25,0,80,25
98918,8,288,51,0,237,51
98918,7,207,35,4,172,31
98918,6,101,28,0,73,28
98918,5,34,4,0,30,4
98918,4,40,17,0,23,17
98918,3,11,4,0,7,4
98918,2,15,7,0,8,7
102,10,4,2,0,2,2
102,9,12,6,0,6,6
102,8,115,37,0,78,37
102,7,232,69,0,163,69
102,6,288,87,0,201,87
102,5,110,36,0,74,36
102,4,56,21,0,35,21
102,3,23,9,0,14,9
102,2,8,4,0,4,4
102,1,3,2,0,1,2
22347,10,8,4,0,4,4
22347,9,21,6,0,15,6
22347,8,117,42,0,75,42
22347,7,254,81,0,173,81
22347,6,294,97,0,197,97
22347,5,102,40,0,62,40
22347,4,38,14,0,24,14
22347,3,8,1,0,7,1
22347,2,4,1,0,3,1
22347,1,4,1,0,3,1
205125,10,19,4,0,15,4
205125,9,50,7,0,43,7
205125,8,221,59,0,162,59
205125,7,300,59,0,241,59
205125,6,194,28,0,166,28
205125,5,43,11,0,32,11
205125,4,16,2,0,14,2
205125,3,5,1,0,4,1
205125,2,2,1,0,1,1
37208,10,18,10,0,8,10
37208,9,32,14,0,18,14
37208,8,174,82,0,92,82
37208,7,224,79,0,145,79
37208,6,249,94,0,155,94
37208,5,85,30,0,55,30
37208,4,46,24,0,22,24
37208,3,13,6,0,7,6
37208,2,5,1,0,4,1
37208,1,2,1,0,1,1
146,9,17,4,0,13,4
146,8,80,35,0,45,35
146,7,219,76,0,143,76
146,6,322,105,0,217,105
146,5,135,52,0,83,52
146,4,56,23,0,33,23
146,3,8,3,0,5,3
146,2,6,3,0,3,3
146,1,2,1,0,1,1
31745,10,4,1,0,3,1
31745,8,118,33,0,85,33
31745,7,261,71,0,190,71
31745,6,275,57,0,218,57
31745,5,94,29,0,65,29
31745,4,57,27,0,30,27
31745,3,15,5,0,10,5
31745,2,5,1,0,4,1
31745,1,2,1,0,1,1
56786,10,15,3,0,12,3
56786,9,37,6,0,31,6
56786,8,176,27,0,149,27
56786,7,283,42,0,241,42
56786,6,229,25,0,204,25
56786,5,63,8,0,55,8
56786,4,28,6,0,22,6
56786,3,10,1,0,9,1
56786,2,4,1,0,3,1
9825,10,18,3,0,15,3
9825,9,40,7,0,33,7
9825,8,137,35,0,102,35
9825,7,256,33,0,223,33
9825,6,267,51,0,216,51
9825,5,68,14,0,54,14
9825,4,33,8,0,25,8
9825,3,17,7,0,10,7
9825,2,8,2,0,6,2
154880,10,18,2,0,16,2
154880,9,31,4,0,27,4
154880,8,135,10,0,125,10
154880,7,197,14,0,183,14
154880,6,280,19,0,261,19
154880,5,88,8,0,80,8
154880,4,44,9,0,35,9
154880,3,29,5,0,24,5
154880,2,15,3,0,12,3
154880,1,7,2,0,5,2
42111,10,4,1,0,3,1
42111,9,12,7,0,5,7
42111,8,81,29,0,52,29
42111,7,252,70,0,182,70
42111,6,316,88,0,228,88
42111,5,120,33,0,87,33
42111,4,31,10,0,21,10
42111,3,19,5,0,14,5
42111,2,5,2,0,3,2
41186,10,13,3,0,10,3
41186,9,13,2,0,11,2
41186,8,84,15,0,69,15
41186,7,123,22,0,101,22
41186,6,260,46,0,214,46
41186,5,155,24,0,131,24
41186,4,100,18,0,82,18
41186,3,54,8,0,46,8
41186,2,24,7,0,17,7
41186,1,15,4,0,11,4
1150,10,11,5,0,6,5
1150,9,11,2,0,9,2
1150,8,55,19,0,36,19
1150,7,144,53,0,91,53
1150,6,261,80,0,181,80
1150,5,198,56,0,142,56
1150,4,89,24,0,65,24
1150,3,46,17,0,29,17
1150,2,20,8,0,12,8
1150,1,5,2,0,3,2
154905,10,4,1,0,3,1
154905,9,13,2,0,11,2
154905,8,106,28,1,78,27
154905,7,257,41,0,216,41
154905,6,324,57,0,267,57
154905,5,91,19,2,72,17
154905,4,29,7,0,22,7
154905,3,16,4,0,12,4
269210,10,38,7,0,31,7
269210,9,130,18,0,112,18
269210,8,396,59,0,337,59
269210,7,191,32,0,159,32
269210,6,72,15,0,57,15
269210,5,18,5,0,13,5
269210,4,9,3,0,6,3
269210,3,3,1,0,2,1
55952,10,30,8,0,22,8
55952,9,76,19,0,57,19
55952,8,259,77,0,182,77
55952,7,207,57,0,150,57
55952,6,147,54,0,93,54
55952,5,65,26,0,39,26
55952,4,27,13,0,14,13
55952,3,15,7,0,8,7
55952,2,10,5,0,5,5
55952,1,4,1,0,3,1
431,10,12,4,0,8,4
431,9,19,6,0,13,6
431,8,122,40,0,82,40
431,7,257,65,0,192,65
431,6,280,65,0,215,65
431,5,97,16,0,81,16
431,4,33,11,0,22,11
431,3,13,5,0,8,5
431,1,2,1,1,1,0
5749,10,7,2,0,5,2
5749,9,7,3,0,4,3
5749,8,17,6,0,11,6
5749,7,38,10,0,28,10
5749,6,119,24,0,95,24
5749,5,185,44,0,141,44
5749,4,187,46,0,141,46
5749,3,125,30,0,95,30
5749,2,107,25,0,82,25
5749,1,47,13,0,34,13
96152,10,33,5,0,28,5
96152,9,74,7,0,67,7
96152,8,250,24,0,226,24
96152,7,213,33,0,180,33
96152,6,160,37,0,123,37
96152,5,57,8,0,49,8
96152,4,26,4,0,22,4
96152,3,9,2,0,7,2
96152,2,10,1,0,9,1
3321,9,6,4,0,2,4
3321,8,64,18,0,46,18
3321,7,229,59,0,170,59
3321,6,343,86,0,257,86
3321,5,124,39,0,85,39
3321,4,53,16,0,37,16
3321,3,13,5,0,8,5
3321,2,4,1,0,3,1
102835,8,62,20,0,42,20
102835,7,191,35,0,156,35
102835,6,309,72,0,237,72
102835,5,154,35,0,119,35
102835,4,76,23,0,53,23
102835,3,26,12,0,14,12
102835,2,9,3,0,6,3
102835,1,2,1,0,1,1
206915,10,29,4,0,25,4
206915,9,74,12,0,62,12
206915,8,253,20,0,233,20
206915,7,245,27,0,218,27
206915,6,155,16,0,139,16
206915,5,43,5,0,38,5
206915,4,19,2,0,17,2
206915,3,13,4,0,9,4
206915,2,5,1,0,4,1
206915,1,2,2,0,0,2
131111,10,234,92,8,142,84
131111,9,176,32,0,144,32
131111,8,192,41,1,151,40
131111,7,99,19,1,80,18
131111,6,77,17,0,60,17
131111,5,24,5,0,19,5
131111,4,17,4,0,13,4
131111,3,7,5,0,2,5
131111,2,2,1,0,1,1
226518,10,26,4,0,22,4
226518,9,77,11,0,66,11
226518,8,293,35,0,258,35
226518,7,252,25,0,227,25
226518,6,141,19,0,122,19
226518,5,31,8,0,23,8
226518,4,9,5,0,4,5
226518,3,4,2,0,2,2
226518,2,3,1,0,2,1
226518,1,5,1,0,4,1
160081,10,69,12,2,57,10
160081,9,95,19,2,76,17
160081,8,265,51,3,214,48
160081,7,196,24,3,172,21
160081,6,125,18,2,107,16
160081,5,42,7,1,35,6
160081,4,18,3,0,15,3
160081,3,14,3,0,11,3
160081,2,5,4,0,1,4
160081,1,6,3,0,3,3
191972,10,18,3,0,15,3
191972,9,55,9,0,46,9
191972,8,308,46,0,262,46
191972,7,269,42,0,227,42
191972,6,134,29,0,105,29
191972,5,34,11,0,23,11
191972,4,9,4,0,5,4
191972,3,4,1,0,3,1
191972,2,4,2,0,2,2
129976,10,13,1,0,12,1
129976,9,33,2,0,31,2
129976,8,118,27,0,91,27
129976,7,219,39,0,180,39
129976,6,249,37,0,212,37
129976,5,103,18,0,85,18
129976,4,54,15,0,39,15
129976,3,34,7,0,27,7
129976,2,10,3,0,7,3
200454,10,15,1,0,14,1
200454,9,62,8,1,54,7
200454,8,265,42,5,223,37
200454,7,259,56,9,203,47
200454,6,173,28,3,145,25
200454,5,32,9,1,23,8
200454,4,23,5,0,18,5
200454,3,6,2,0,4,2
181494,9,16,5,0,11,5
181494,8,142,25,0,117,25
181494,7,239,51,0,188,51
181494,6,276,49,0,227,49
181494,5,89,14,0,75,14
181494,4,49,8,0,41,8
181494,3,13,5,0,8,5
181494,2,3,1,0,2,1
3348,10,12,3,0,9,3
3348,9,33,14,0,19,14
3348,8,202,66,0,136,66
3348,7,283,73,0,210,73
3348,6,197,73,0,124,73
3348,5,57,25,0,32,25
3348,4,37,19,0,18,19
3348,3,9,8,0,1,8
188547,10,58,14,2,44,12
188547,9,119,23,2,96,21
188547,8,342,64,9,278,55
188547,7,192,33,9,159,24
188547,6,84,22,3,62,19
188547,5,28,6,0,22,6
188547,4,6,1,0,5,1
188547,3,4,1,0,3,1
188547,2,2,2,0,0,2
188547,1,3,1,0,2,1
184424,10,238,61,0,177,61
184424,9,171,38,0,133,38
184424,8,217,41,0,176,41
184424,7,99,20,0,79,20
184424,6,63,14,0,49,14
184424,5,16,2,0,14,2
184424,4,13,4,0,9,4
184424,3,4,1,0,3,1
184424,2,4,2,0,2,2
114903,10,5,3,0,2,3
114903,9,13,1,0,12,1
114903,8,93,21,0,72,21
114903,7,239,48,0,191,48
114903,6,309,70,0,239,70
114903,5,121,27,0,94,27
114903,4,36,10,0,26,10
114903,3,12,4,0,8,4
177478,10,41,20,1,21,19
177478,9,114,28,1,86,27
177478,8,334,71,6,263,65
177478,7,198,30,0,168,30
177478,6,100,14,1,86,13
177478,5,26,6,0,20,6
177478,4,10,2,0,8,2
177478,3,4,2,0,2,2
177478,2,2,1,0,1,1
177478,1,1,1,0,0,1
9021,9,8,3,0,5,3
9021,8,92,41,0,51,41
9021,7,215,71,0,144,71
9021,6,320,109,0,211,109
9021,5,110,39,0,71,39
9021,4,62,25,0,37,25
9021,3,17,14,0,3,14
9021,2,2,1,0,1,1
9021,1,1,1,0,0,1
182704,10,5,1,0,4,1
182704,9,31,5,0,26,5
182704,8,235,39,3,196,36
182704,7,288,50,1,238,49
182704,6,190,34,2,156,32
182704,5,41,8,0,33,8
182704,4,27,7,0,20,7
182704,3,9,2,0,7,2
200853,10,34,15,1,19,14
200853,9,58,18,1,40,17
200853,8,324,69,6,255,63
200853,7,241,44,5,197,39
200853,6,124,24,0,100,24
200853,5,32,4,0,28,4
200853,4,11,4,1,7,3
200853,1,1,1,0,0,1
25277,10,36,12,0,24,12
25277,9,75,34,0,41,34
25277,8,346,103,0,243,103
25277,7,220,59,0,161,59
25277,6,99,36,0,63,36
25277,5,23,6,0,17,6
25277,4,15,5,0,10,5
25277,3,6,1,0,5,1
25277,1,4,2,0,2,2
190639,10,5,1,0,4,1
190639,9,29,5,0,24,5
190639,8,185,29,0,156,29
190639,7,265,23,0,242,23
190639,6,248,35,0,213,35
190639,5,59,10,0,49,10
190639,4,25,6,0,19,6
190639,3,10,2,0,8,2
176606,10,20,3,0,17,3
176606,9,31,8,0,23,8
176606,8,136,25,0,111,25
176606,7,195,26,0,169,26
176606,6,254,35,0,219,35
176606,5,85,12,0,73,12
176606,4,61,8,0,53,8
176606,3,27,6,0,21,6
176606,2,13,7,0,6,7
176606,1,4,1,0,3,1
39217,10,60,23,0,37,23
39217,9,145,39,0,106,39
39217,8,288,68,0,220,68
39217,7,178,45,0,133,45
39217,6,86,28,0,58,28
39217,5,39,19,0,20,19
39217,4,14,8,0,6,8
39217,3,9,5,0,4,5
39217,2,4,3,0,1,3
153425,9,23,7,0,16,7
153425,8,138,15,0,123,15
153425,7,257,44,0,213,44
153425,6,257,34,0,223,34
153425,5,88,18,0,70,18
153425,4,33,11,0,22,11
153425,3,16,5,0,11,5
153425,2,7,1,0,6,1
153425,1,2,2,0,0,2
202288,10,4,1,0,3,1
202288,9,37,8,0,29,8
202288,8,183,52,6,131,46
202288,7,293,56,4,237,52
202288,6,228,49,4,179,45
202288,5,52,7,0,45,7
202288,4,20,5,0,15,5
202288,3,7,1,0,6,1
202288,2,2,1,0,1,1
94389,10,13,1,0,12,1
94389,9,43,14,0,29,14
94389,8,229,58,0,171,58
94389,7,241,60,0,181,60
94389,6,220,58,0,162,58
94389,5,48,12,0,36,12
94389,4,17,10,0,7,10
94389,3,12,6,0,6,6
94389,2,3,1,0,2,1
94389,1,2,1,0,1,1
2555,10,2,1,0,1,1
2555,9,13,4,0,9,4
2555,8,89,27,0,62,27
2555,7,269,67,0,202,67
2555,6,295,80,0,215,80
2555,5,91,22,0,69,22
2555,4,43,16,0,27,16
2555,3,15,10,0,5,10
2555,2,6,3,0,3,3
187700,10,96,17,4,79,13
187700,9,188,33,0,155,33
187700,8,248,45,3,203,42
187700,7,149,28,3,121,25
187700,6,94,14,2,80,12
187700,5,24,2,0,22,2
187700,4,13,5,0,8,5
187700,3,5,2,0,3,2
187700,2,5,1,0,4,1
187700,1,3,1,0,2,1
140457,10,17,3,0,14,3
140457,9,35,6,0,29,6
140457,8,175,28,0,147,28
140457,7,225,36,0,189,36
140457,6,225,33,0,192,33
140457,5,72,16,0,56,16
140457,4,45,11,0,34,11
140457,3,21,6,0,15,6
140457,2,5,2,0,3,2
140457,1,4,1,0,3,1
149853,10,22,4,0,18,4
149853,9,34,7,0,27,7
149853,8,190,37,2,153,35
149853,7,265,45,1,220,44
149853,6,228,35,1,193,34
149853,5,61,10,1,51,9
149853,4,18,2,0,16,2
149853,3,3,1,0,2,1
1420,9,4,2,0,2,2
1420,8,47,17,0,30,17
1420,7,136,49,0,87,49
1420,6,326,110,0,216,110
1420,5,189,65,0,124,65
1420,4,67,19,0,48,19
1420,3,31,10,0,21,10
1420,2,16,2,0,14,2
1420,1,7,2,0,5,2
140951,10,24,2,0,22,2
140951,9,54,2,0,52,2
140951,8,206,27,0,179,27
140951,7,267,36,0,231,36
140951,6,178,23,0,155,23
140951,5,64,9,0,55,9
140951,4,18,7,0,11,7
140951,3,8,3,0,5,3
210274,10,16,3,0,13,3
210274,9,54,14,2,40,12
210274,8,293,36,4,257,32
210274,7,217,32,3,185,29
210274,6,172,25,0,147,25
210274,5,41,11,1,30,10
210274,4,19,1,0,18,1
210274,2,3,1,0,2,1
210274,1,4,1,0,3,1
161546,10,15,1,0,14,1
161546,9,33,2,0,31,2
161546,8,145,21,0,124,21
161546,7,275,37,0,238,37
161546,6,258,40,0,218,40
161546,5,69,11,0,58,11
161546,4,16,4,0,12,4
161546,3,7,2,0,5,2
156496,10,42,12,1,30,11
156496,9,66,20,1,46,19
156496,8,254,55,8,199,47
156496,7,230,34,4,196,30
156496,6,147,23,1,124,22
156496,5,43,12,1,31,11
156496,4,29,11,0,18,11
156496,3,10,1,0,9,1
156496,1,1,1,0,0,1
147930,10,15,3,0,12,3
147930,9,53,8,0,45,8
147930,8,229,48,0,181,48
147930,7,268,36,0,232,36
147930,6,183,28,0,155,28
147930,5,39,2,0,37,2
147930,4,20,6,0,14,6
147930,2,5,2,0,3,2
147930,1,2,1,0,1,1
6819,10,82,26,0,56,26
6819,9,106,23,0,83,23
6819,8,201,40,0,161,40
6819,7,183,45,0,138,45
6819,6,141,31,0,110,31
6819,5,59,10,0,49,10
6819,4,23,4,0,19,4
6819,3,17,4,0,13,4
6819,2,7,2,0,5,2
6819,1,4,1,0,3,1
257759,10,10,1,0,9,1
257759,9,25,7,0,18,7
257759,8,172,18,0,154,18
257759,7,261,35,0,226,35
257759,6,241,37,0,204,37
257759,5,80,22,0,58,22
257759,4,28,5,0,23,5
257759,3,7,2,0,5,2
1489,10,8,2,0,6,2
1489,9,15,5,1,10,4
1489,8,67,19,1,48,18
1489,7,180,50,0,130,50
1489,6,291,82,0,209,82
1489,5,146,45,1,101,44
1489,4,59,28,0,31,28
1489,3,34,18,0,16,18
1489,2,15,7,0,8,7
1489,1,6,6,0,0,6
191963,10,26,5,0,21,5
191963,9,58,10,0,48,10
191963,8,307,43,0,264,43
191963,7,262,30,0,232,30
191963,6,122,21,0,101,21
191963,5,22,7,0,15,7
191963,4,17,2,0,15,2
191963,3,4,2,0,2,2
191963,2,2,1,0,1,1
59429,10,42,22,3,20,19
59429,9,45,17,3,28,14
59429,8,173,45,6,128,39
59429,7,156,38,6,118,32
59429,6,181,53,7,128,46
59429,5,91,18,0,73,18
59429,4,55,17,0,38,17
59429,3,39,12,0,27,12
59429,2,22,11,1,11,10
59429,1,16,4,0,12,4
141791,10,11,4,0,7,4
141791,9,27,7,0,20,7
141791,8,215,52,0,163,52
141791,7,270,48,0,222,48
141791,6,222,48,0,174,48
141791,5,47,8,0,39,8
141791,4,22,5,0,17,5
141791,3,6,1,0,5,1
141791,2,1,1,0,0,1
124965,10,55,7,0,48,7
124965,9,78,15,0,63,15
124965,8,272,42,0,230,42
124965,7,209,23,0,186,23
124965,6,144,27,0,117,27
124965,5,41,7,0,34,7
124965,4,13,3,0,10,3
124965,3,4,1,0,3,1
42939,10,33,10,0,23,10
42939,9,57,8,0,49,8
42939,8,248,56,0,192,56
42939,7,242,34,0,208,34
42939,6,157,39,0,118,39
42939,5,46,8,0,38,8
42939,4,21,5,0,16,5
42939,3,9,3,0,6,3
42939,2,4,2,0,2,2
113293,10,10,2,0,8,2
113293,9,29,7,0,22,7
113293,8,154,36,1,118,35
113293,7,231,47,0,184,47
113293,6,254,62,0,192,62
113293,5,84,15,0,69,15
113293,4,27,10,0,17,10
113293,3,18,8,0,10,8
113293,2,8,4,0,4,4
113293,1,3,1,0,2,1
36399,10,65,18,0,47,18
36399,9,100,26,0,74,26
36399,8,285,54,0,231,54
36399,7,191,45,0,146,45
36399,6,110,28,0,82,28
36399,5,32,8,0,24,8
36399,4,18,7,0,11,7
36399,3,10,4,0,6,4
36399,2,3,3,0,0,3
130792,10,20,5,0,15,5
130792,9,57,21,0,36,21
130792,8,139,38,0,101,38
130792,7,250,46,0,204,46
130792,6,234,41,0,193,41
130792,5,77,14,0,63,14
130792,4,30,6,0,24,6
130792,2,2,2,0,0,2
130792,1,1,1,0,0,1
80979,10,6,2,0,4,2
80979,9,17,4,0,13,4
80979,8,145,29,0,116,29
80979,7,262,44,0,218,44
80979,6,259,31,0,228,31
80979,5,87,15,0,72,15
80979,4,25,8,0,17,8
80979,3,10,2,0,8,2
80979,2,6,3,0,3,3
1423,10,39,19,0,20,19
1423,9,56,29,0,27,29
1423,8,238,86,0,152,86
1423,7,271,69,0,202,69
1423,6,141,42,0,99,42
1423,5,45,9,0,36,9
1423,4,16,5,0,11,5
1423,3,8,2,0,6,2
1423,2,4,1,0,3,1
10814,10,4,1,0,3,1
10814,9,16,4,0,12,4
10814,8,102,29,0,73,29
10814,7,253,85,0,168,85
10814,6,293,96,0,197,96
10814,5,89,33,0,56,33
10814,4,39,14,0,25,14
10814,3,12,6,0,6,6
10814,2,5,2,0,3,2
135281,10,16,5,0,11,5
135281,9,50,9,0,41,9
135281,8,247,46,0,201,46
135281,7,209,29,0,180,29
135281,6,213,40,0,173,40
135281,5,47,7,0,40,7
135281,4,20,4,0,16,4
135281,3,8,2,0,6,2
135281,2,3,1,0,2,1
696,10,15,7,0,8,7
696,9,42,20,0,22,20
696,8,109,42,0,67,42
696,7,186,61,0,125,61
696,6,255,98,0,157,98
696,5,121,40,0,81,40
696,4,57,20,0,37,20
696,3,18,6,0,12,6
696,2,9,4,0,5,4
21955,10,11,4,0,7,4
21955,9,8,3,0,5,3
21955,8,70,25,0,45,25
21955,7,141,44,0,97,44
21955,6,295,103,0,192,103
21955,5,149,45,0,104,45
21955,4,95,53,0,42,53
21955,3,29,18,0,11,18
21955,2,11,10,0,1,10
21955,1,4,1,0,3,1
7262,10,8,1,0,7,1
7262,9,8,3,0,5,3
7262,8,16,8,0,8,8
7262,7,31,11,0,20,11
7262,6,102,31,0,71,31
7262,5,186,69,0,117,69
7262,4,200,67,0,133,67
7262,3,124,46,0,78,46
7262,2,45,19,0,26,19
34004,10,6,2,0,4,2
34004,9,18,8,0,10,8
34004,8,121,32,0,89,32
34004,7,241,65,0,176,65
34004,6,294,70,0,224,70
34004,5,90,16,0,74,16
34004,4,30,11,0,19,11
34004,3,9,3,0,6,3
34004,1,1,1,0,0,1
18289,10,15,2,0,13,2
18289,9,26,8,0,18,8
18289,8,128,26,0,102,26
18289,7,270,50,0,220,50
18289,6,260,57,0,203,57
18289,5,59,11,0,48,11
18289,4,33,12,0,21,12
18289,3,15,4,0,11,4
18289,2,5,2,0,3,2
89415,10,22,4,0,18,4
89415,9,41,5,0,36,5
89415,8,120,12,0,108,12
89415,7,175,21,0,154,21
89415,6,279,50,0,229,50
89415,5,121,11,0,110,11
89415,4,33,5,0,28,5
89415,3,10,2,0,8,2
89415,2,6,1,0,5,1
136000,10,37,12,1,25,11
136000,9,70,17,1,53,16
136000,8,227,46,5,181,41
136000,7,230,27,2,203,25
136000,6,153,29,2,124,27
136000,5,48,12,1,36,11
136000,4,27,4,1,23,3
136000,3,8,3,0,5,3
136000,2,5,1,0,4,1
136000,1,4,1,0,3,1
192947,10,14,2,0,12,2
192947,9,24,9,0,15,9
192947,8,174,27,0,147,27
192947,7,268,38,0,230,38
192947,6,223,36,0,187,36
192947,5,64,7,0,57,7
192947,4,30,10,0,20,10
192947,3,7,3,0,4,3
192947,2,4,1,0,3,1
192947,1,1,1,0,0,1
99081,10,10,1,0,9,1
99081,9,10,3,0,7,3
99081,8,58,14,0,44,14
99081,7,138,38,0,100,38
99081,6,312,73,0,239,73
99081,5,155,38,0,117,38
99081,4,80,14,0,66,14
99081,3,29,10,0,19,10
99081,2,16,2,0,14,2
8229,10,8,2,0,6,2
8229,9,17,4,0,13,4
8229,8,118,28,0,90,28
8229,7,219,40,0,179,40
8229,6,299,54,0,245,54
8229,5,95,18,0,77,18
8229,4,34,7,0,27,7
8229,3,12,3,0,9,3
8229,2,6,3,0,3,3
8229,1,1,1,0,0,1
2529,10,69,39,0,30,39
2529,9,110,38,0,72,38
2529,8,211,59,0,152,59
2529,7,216,53,0,163,53
2529,6,111,29,0,82,29
2529,5,43,16,0,27,16
2529,4,22,11,0,11,11
2529,3,16,6,0,10,6
2529,2,4,3,0,1,3
2529,1,6,1,0,5,1
254591,10,65,9,0,56,9
254591,9,125,18,0,107,18
254591,8,368,35,0,333,35
254591,7,163,25,0,138,25
254591,6,60,10,0,50,10
254591,5,18,2,0,16,2
254591,4,10,5,0,5,5
254591,3,4,2,0,2,2
3646,10,10,3,0,7,3
3646,9,10,2,0,8,2
3646,8,40,6,0,34,6
3646,7,121,29,0,92,29
3646,6,268,88,0,180,88
3646,5,195,51,0,144,51
3646,4,95,24,0,71,24
3646,3,42,21,0,21,21
3646,2,23,12,0,11,12
3646,1,3,2,0,1,2
183896,10,31,6,0,25,6
183896,9,42,6,0,36,6
183896,8,148,13,0,135,13
183896,7,226,30,0,196,30
183896,6,236,26,0,210,26
183896,5,64,17,0,47,17
183896,4,35,11,0,24,11
183896,3,14,5,0,9,5
183896,2,8,2,0,6,2
198836,9,6,1,0,5,1
198836,8,44,10,0,34,10
198836,7,134,28,0,106,28
198836,6,321,55,0,266,55
198836,5,154,23,0,131,23
198836,4,81,16,0,65,16
198836,3,34,7,0,27,7
198836,2,18,3,0,15,3
198836,1,7,1,0,6,1
18500,10,19,4,0,15,4
18500,9,35,8,0,27,8
